Title,URL,Advertiser,Location
Break Mechanic,https://www.seek.com.au/job/36471716?type=standout,Total Work Solutions,Melbourne
Mechanic / Automotive Technician - Narrabeen,https://www.seek.com.au/job/36471607?type=standard,Sydney,North Shore & Northern Beaches
Motor Mechanic - Trucks,https://www.seek.com.au/job/36471634?type=standout,Zoom Recruitment & Training,Brisbane
Diesel Mechanic/Fitter,https://www.seek.com.au/job/36274617?type=promoted,Engenco Limited,Sydney
Automotive Mechanic (Seaford),https://www.seek.com.au/job/36293202?type=promoted,GS & M Automotive,Melbourne
Mechanic / Technician - Automotive Industry,https://www.seek.com.au/job/36471614?type=standard,Motor Staff,Sydney
Diesel Mechanic,https://www.seek.com.au/job/36471487?type=standard,Hyroll Hire Pty Ltd,Tamworth & North West NSW
Heavy Diesel Mechanic,https://www.seek.com.au/job/36486339?type=standard,David Campbell Transport,"Port Hedland, Karratha & Pilbara"
Motor Mechanic / Auto Technician,https://www.seek.com.au/job/36471198?type=standout,Auto Masters,Perth
Motor mechanic,https://www.seek.com.au/job/36477260?type=standard,KARWORX pty ltd,Melbourne
Mechanic,https://www.seek.com.au/job/36486282?type=standard,Bucher Municipal Pty Ltd,Adelaide
DIESEL MECHANIC,https://www.seek.com.au/job/36470819?type=standard,concrete precast systems (qld) p/l,Melbourne
Roadside Assist Mechanic,https://www.seek.com.au/job/36470613?type=standard,PCD Transport Pty Ltd,Melbourne
Automotive Mobile Mechanic,https://www.seek.com.au/job/36470522?type=standout,Mader International,Melbourne
Mechanic,https://www.seek.com.au/job/36470469?type=standout,readi,Adelaide
Light Vehicle Mechanic/Diesel Mechanic,https://www.seek.com.au/job/36470191?type=standard,Rob Middleton Motors,"Bendigo, Goldfields & Macedon Ranges"
Heavy Diesel Mechanic,https://www.seek.com.au/job/36469978?type=standout,Statewide alignment,Adelaide
Forklift Mechanic,https://www.seek.com.au/job/36469960?type=standout,Crown Equipment Pty Limited,Adelaide
HEAVY TRAILER MECHANIC,https://www.seek.com.au/job/36469975?type=standard,Bibra Lake Trailer Repairs,Perth
Mechanic - Diesel Fitter,https://www.seek.com.au/job/36469824?type=standard,H2Flow Hire,Brisbane
SERVICE TECHNICIAN / MECHANIC - AUTOMOTIVE,https://www.seek.com.au/job/36469800?type=standout,Automotive Holdings Group,Melbourne
"Diesel Mechanic, Power Systems",https://www.seek.com.au/job/36469656?type=standard,Cavpower,Adelaide
